,long,lat,value
2043,-25.4034795,-49.21175982,1.0
2044,-25.4034795,-49.20767754,1.0
2045,-25.4034795,-49.20359526,1.0
2046,-25.4034795,-49.19951298,1.0
2047,-25.4034795,-49.1954307,1.0
2048,-25.4034795,-49.19134842,1.0
2049,-25.4034795,-49.18726614,1.0
2050,-25.3975065,-49.38729786,1.0
2051,-25.3975065,-49.38321558,1.0
2052,-25.3975065,-49.3791333,1.0
2053,-25.3975065,-49.37505102,1.0
2054,-25.3975065,-49.37096874,1.0
2055,-25.3975065,-49.36688646,1.0
2056,-25.3975065,-49.36280418,1.0
2057,-25.3975065,-49.3587219,1.0
2058,-25.3975065,-49.35463962,1.0
2059,-25.3975065,-49.35055734,1.0
2060,-25.3975065,-49.34647506,1.0
2061,-25.3975065,-49.34239278,1.0
2062,-25.3975065,-49.3383105,1.0
2063,-25.3975065,-49.33422822,1.0
2064,-25.3975065,-49.33014594,1.0
2065,-25.3975065,-49.32606366,1.0
2066,-25.3975065,-49.32198138,1.0
2067,-25.3975065,-49.3178991,1.0
2068,-25.3975065,-49.31381682,1.0
2069,-25.3975065,-49.30973454,1.0
2070,-25.3975065,-49.30565226,1.0
2071,-25.3975065,-49.30156998,1.0
2072,-25.3975065,-49.2974877,1.0
2073,-25.3975065,-49.29340542,1.0
2074,-25.3975065,-49.28932314,1.0
2075,-25.3975065,-49.28524086,1.0
2076,-25.3975065,-49.28115858,1.0
2077,-25.3975065,-49.2770763,1.0
2078,-25.3975065,-49.27299402,1.0
2079,-25.3975065,-49.26891174,1.0
2080,-25.3975065,-49.26482946,1.0
2081,-25.3975065,-49.26074718,1.0
2082,-25.3975065,-49.2566649,1.0
2083,-25.3975065,-49.25258262,1.0
2084,-25.3975065,-49.24850034,1.0
2085,-25.3975065,-49.24441806,1.0
2086,-25.3975065,-49.24033578,1.0
2087,-25.3975065,-49.2362535,1.0
2088,-25.3975065,-49.23217122,1.0
2089,-25.3975065,-49.22808894,1.0
2090,-25.3975065,-49.22400666,1.0
2091,-25.3975065,-49.21992438,1.0
2092,-25.3975065,-49.2158421,1.0
2093,-25.3975065,-49.21175982,1.0
2094,-25.3975065,-49.20767754,1.0
2095,-25.3975065,-49.20359526,1.0
2096,-25.3975065,-49.19951298,1.0
2097,-25.3975065,-49.1954307,1.0
2098,-25.3975065,-49.19134842,1.0
2099,-25.3975065,-49.18726614,1.0
2100,-25.3915335,-49.38729786,1.0
2101,-25.3915335,-49.38321558,1.0
2102,-25.3915335,-49.3791333,1.0
2103,-25.3915335,-49.37505102,1.0
2104,-25.3915335,-49.37096874,1.0
2105,-25.3915335,-49.36688646,1.0
2106,-25.3915335,-49.36280418,1.0
2107,-25.3915335,-49.3587219,1.0
2108,-25.3915335,-49.35463962,1.0
2109,-25.3915335,-49.35055734,1.0
2110,-25.3915335,-49.34647506,1.0
2111,-25.3915335,-49.34239278,1.0
2112,-25.3915335,-49.3383105,1.0
2113,-25.3915335,-49.33422822,1.0
2114,-25.3915335,-49.33014594,1.0
2115,-25.3915335,-49.32606366,1.0
2116,-25.3915335,-49.32198138,1.0
2117,-25.3915335,-49.3178991,1.0
2118,-25.3915335,-49.31381682,1.0
2119,-25.3915335,-49.30973454,1.0
2120,-25.3915335,-49.30565226,1.0
2121,-25.3915335,-49.30156998,1.0
2122,-25.3915335,-49.2974877,1.0
2123,-25.3915335,-49.29340542,1.0
2124,-25.3915335,-49.28932314,1.0
2125,-25.3915335,-49.28524086,1.0
2126,-25.3915335,-49.28115858,1.0
2127,-25.3915335,-49.2770763,1.0
2128,-25.3915335,-49.27299402,1.0
2129,-25.3915335,-49.26891174,1.0
2130,-25.3915335,-49.26482946,1.0
2131,-25.3915335,-49.26074718,1.0
2132,-25.3915335,-49.2566649,1.0
2133,-25.3915335,-49.25258262,1.0
2134,-25.3915335,-49.24850034,1.0
2135,-25.3915335,-49.24441806,1.0
2136,-25.3915335,-49.24033578,1.0
2137,-25.3915335,-49.2362535,1.0
2138,-25.3915335,-49.23217122,1.0
2139,-25.3915335,-49.22808894,1.0
2140,-25.3915335,-49.22400666,1.0
2141,-25.3915335,-49.21992438,1.0
2142,-25.3915335,-49.2158421,1.0
2143,-25.3915335,-49.21175982,1.0
2144,-25.3915335,-49.20767754,1.0
2145,-25.3915335,-49.20359526,1.0
2146,-25.3915335,-49.19951298,1.0
2147,-25.3915335,-49.1954307,1.0
2148,-25.3915335,-49.19134842,1.0
2149,-25.3915335,-49.18726614,1.0
2150,-25.3855605,-49.38729786,1.0
2151,-25.3855605,-49.38321558,1.0
2152,-25.3855605,-49.3791333,1.0
2153,-25.3855605,-49.37505102,1.0
2154,-25.3855605,-49.37096874,1.0
2155,-25.3855605,-49.36688646,1.0
2156,-25.3855605,-49.36280418,1.0
2157,-25.3855605,-49.3587219,1.0
2158,-25.3855605,-49.35463962,1.0
2159,-25.3855605,-49.35055734,1.0
2160,-25.3855605,-49.34647506,1.0
2161,-25.3855605,-49.34239278,1.0
2162,-25.3855605,-49.3383105,1.0
2163,-25.3855605,-49.33422822,1.0
2164,-25.3855605,-49.33014594,1.0
2165,-25.3855605,-49.32606366,1.0
2166,-25.3855605,-49.32198138,1.0
2167,-25.3855605,-49.3178991,1.0
2168,-25.3855605,-49.31381682,1.0
2169,-25.3855605,-49.30973454,1.0
2170,-25.3855605,-49.30565226,1.0
2171,-25.3855605,-49.30156998,1.0
2172,-25.3855605,-49.2974877,1.0
2173,-25.3855605,-49.29340542,1.0
2174,-25.3855605,-49.28932314,1.0
2175,-25.3855605,-49.28524086,1.0
2176,-25.3855605,-49.28115858,1.0
2177,-25.3855605,-49.2770763,1.0
2178,-25.3855605,-49.27299402,1.0
2179,-25.3855605,-49.26891174,1.0
2180,-25.3855605,-49.26482946,1.0
2181,-25.3855605,-49.26074718,1.0
2182,-25.3855605,-49.2566649,1.0
2183,-25.3855605,-49.25258262,1.0
2184,-25.3855605,-49.24850034,1.0
2185,-25.3855605,-49.24441806,1.0
2186,-25.3855605,-49.24033578,1.0
2187,-25.3855605,-49.2362535,1.0
2188,-25.3855605,-49.23217122,1.0
2189,-25.3855605,-49.22808894,1.0
2190,-25.3855605,-49.22400666,1.0
2191,-25.3855605,-49.21992438,1.0
2192,-25.3855605,-49.2158421,1.0
2193,-25.3855605,-49.21175982,1.0
2194,-25.3855605,-49.20767754,1.0
2195,-25.3855605,-49.20359526,1.0
2196,-25.3855605,-49.19951298,1.0
2197,-25.3855605,-49.1954307,1.0
2198,-25.3855605,-49.19134842,1.0
2199,-25.3855605,-49.18726614,1.0
2200,-25.3795875,-49.38729786,1.0
2201,-25.3795875,-49.38321558,1.0
2202,-25.3795875,-49.3791333,1.0
2203,-25.3795875,-49.37505102,1.0
2204,-25.3795875,-49.37096874,1.0
2205,-25.3795875,-49.36688646,1.0
2206,-25.3795875,-49.36280418,1.0
2207,-25.3795875,-49.3587219,1.0
2208,-25.3795875,-49.35463962,1.0
2209,-25.3795875,-49.35055734,1.0
2210,-25.3795875,-49.34647506,1.0
2211,-25.3795875,-49.34239278,1.0
2212,-25.3795875,-49.3383105,1.0
2213,-25.3795875,-49.33422822,1.0
2214,-25.3795875,-49.33014594,1.0
2215,-25.3795875,-49.32606366,1.0
2216,-25.3795875,-49.32198138,1.0
2217,-25.3795875,-49.3178991,1.0
2218,-25.3795875,-49.31381682,1.0
2219,-25.3795875,-49.30973454,1.0
2220,-25.3795875,-49.30565226,1.0
2221,-25.3795875,-49.30156998,1.0
2222,-25.3795875,-49.2974877,1.0
2223,-25.3795875,-49.29340542,1.0
2224,-25.3795875,-49.28932314,1.0
2225,-25.3795875,-49.28524086,1.0
2226,-25.3795875,-49.28115858,1.0
2227,-25.3795875,-49.2770763,1.0
2228,-25.3795875,-49.27299402,1.0
2229,-25.3795875,-49.26891174,1.0
2230,-25.3795875,-49.26482946,1.0
2231,-25.3795875,-49.26074718,1.0
2232,-25.3795875,-49.2566649,1.0
2233,-25.3795875,-49.25258262,1.0
2234,-25.3795875,-49.24850034,1.0
2235,-25.3795875,-49.24441806,1.0
2236,-25.3795875,-49.24033578,1.0
2237,-25.3795875,-49.2362535,1.0
2238,-25.3795875,-49.23217122,1.0
2239,-25.3795875,-49.22808894,1.0
2240,-25.3795875,-49.22400666,1.0
2241,-25.3795875,-49.21992438,1.0
2242,-25.3795875,-49.2158421,1.0
2243,-25.3795875,-49.21175982,1.0
2244,-25.3795875,-49.20767754,1.0
2245,-25.3795875,-49.20359526,1.0
2246,-25.3795875,-49.19951298,1.0
2247,-25.3795875,-49.1954307,1.0
2248,-25.3795875,-49.19134842,1.0
2249,-25.3795875,-49.18726614,1.0
2250,-25.3736145,-49.38729786,1.0
2251,-25.3736145,-49.38321558,1.0
2252,-25.3736145,-49.3791333,1.0
2253,-25.3736145,-49.37505102,1.0
2254,-25.3736145,-49.37096874,1.0
2255,-25.3736145,-49.36688646,1.0
2256,-25.3736145,-49.36280418,1.0
2257,-25.3736145,-49.3587219,1.0
2258,-25.3736145,-49.35463962,1.0
2259,-25.3736145,-49.35055734,1.0
2260,-25.3736145,-49.34647506,1.0
2261,-25.3736145,-49.34239278,1.0
2262,-25.3736145,-49.3383105,1.0
2263,-25.3736145,-49.33422822,1.0
2264,-25.3736145,-49.33014594,1.0
2265,-25.3736145,-49.32606366,1.0
2266,-25.3736145,-49.32198138,1.0
2267,-25.3736145,-49.3178991,1.0
2268,-25.3736145,-49.31381682,1.0
2269,-25.3736145,-49.30973454,1.0
2270,-25.3736145,-49.30565226,1.0
2271,-25.3736145,-49.30156998,1.0
2272,-25.3736145,-49.2974877,1.0
2273,-25.3736145,-49.29340542,1.0
2274,-25.3736145,-49.28932314,1.0
2275,-25.3736145,-49.28524086,1.0
2276,-25.3736145,-49.28115858,1.0
2277,-25.3736145,-49.2770763,1.0
2278,-25.3736145,-49.27299402,1.0
2279,-25.3736145,-49.26891174,1.0
2280,-25.3736145,-49.26482946,1.0
2281,-25.3736145,-49.26074718,1.0
2282,-25.3736145,-49.2566649,1.0
2283,-25.3736145,-49.25258262,1.0
2284,-25.3736145,-49.24850034,1.0
2285,-25.3736145,-49.24441806,1.0
2286,-25.3736145,-49.24033578,1.0
2287,-25.3736145,-49.2362535,1.0
2288,-25.3736145,-49.23217122,1.0
2289,-25.3736145,-49.22808894,1.0
2290,-25.3736145,-49.22400666,1.0
2291,-25.3736145,-49.21992438,1.0
2292,-25.3736145,-49.2158421,1.0
2293,-25.3736145,-49.21175982,1.0
2294,-25.3736145,-49.20767754,1.0
2295,-25.3736145,-49.20359526,1.0
2296,-25.3736145,-49.19951298,1.0
2297,-25.3736145,-49.1954307,1.0
2298,-25.3736145,-49.19134842,1.0
2299,-25.3736145,-49.18726614,1.0
2300,-25.3676415,-49.38729786,1.0
2301,-25.3676415,-49.38321558,1.0
2302,-25.3676415,-49.3791333,1.0
2303,-25.3676415,-49.37505102,1.0
2304,-25.3676415,-49.37096874,1.0
2305,-25.3676415,-49.36688646,1.0
2306,-25.3676415,-49.36280418,1.0
2307,-25.3676415,-49.3587219,1.0
2308,-25.3676415,-49.35463962,1.0
2309,-25.3676415,-49.35055734,1.0
2310,-25.3676415,-49.34647506,1.0
2311,-25.3676415,-49.34239278,1.0
2312,-25.3676415,-49.3383105,1.0
2313,-25.3676415,-49.33422822,1.0
2314,-25.3676415,-49.33014594,1.0
2315,-25.3676415,-49.32606366,1.0
2316,-25.3676415,-49.32198138,1.0
2317,-25.3676415,-49.3178991,1.0
2318,-25.3676415,-49.31381682,1.0
2319,-25.3676415,-49.30973454,1.0
2320,-25.3676415,-49.30565226,1.0
2321,-25.3676415,-49.30156998,1.0
2322,-25.3676415,-49.2974877,1.0
2323,-25.3676415,-49.29340542,1.0
2324,-25.3676415,-49.28932314,1.0
2325,-25.3676415,-49.28524086,1.0
2326,-25.3676415,-49.28115858,1.0
2327,-25.3676415,-49.2770763,1.0
2328,-25.3676415,-49.27299402,1.0
2329,-25.3676415,-49.26891174,1.0
2330,-25.3676415,-49.26482946,1.0
2331,-25.3676415,-49.26074718,1.0
2332,-25.3676415,-49.2566649,1.0
2333,-25.3676415,-49.25258262,1.0
2334,-25.3676415,-49.24850034,1.0
2335,-25.3676415,-49.24441806,1.0
2336,-25.3676415,-49.24033578,1.0
2337,-25.3676415,-49.2362535,1.0
2338,-25.3676415,-49.23217122,1.0
2339,-25.3676415,-49.22808894,1.0
2340,-25.3676415,-49.22400666,1.0
2341,-25.3676415,-49.21992438,1.0
2342,-25.3676415,-49.2158421,1.0
2343,-25.3676415,-49.21175982,1.0
2344,-25.3676415,-49.20767754,1.0
2345,-25.3676415,-49.20359526,1.0
2346,-25.3676415,-49.19951298,1.0
2347,-25.3676415,-49.1954307,1.0
2348,-25.3676415,-49.19134842,1.0
2349,-25.3676415,-49.18726614,1.0
2350,-25.3616685,-49.38729786,1.0
2351,-25.3616685,-49.38321558,1.0
2352,-25.3616685,-49.3791333,1.0
2353,-25.3616685,-49.37505102,1.0
2354,-25.3616685,-49.37096874,1.0
2355,-25.3616685,-49.36688646,1.0
2356,-25.3616685,-49.36280418,1.0
2357,-25.3616685,-49.3587219,1.0
2358,-25.3616685,-49.35463962,1.0
2359,-25.3616685,-49.35055734,1.0
2360,-25.3616685,-49.34647506,1.0
2361,-25.3616685,-49.34239278,1.0
2362,-25.3616685,-49.3383105,1.0
2363,-25.3616685,-49.33422822,1.0
2364,-25.3616685,-49.33014594,1.0
2365,-25.3616685,-49.32606366,1.0
2366,-25.3616685,-49.32198138,1.0
2367,-25.3616685,-49.3178991,1.0
2368,-25.3616685,-49.31381682,1.0
2369,-25.3616685,-49.30973454,1.0
2370,-25.3616685,-49.30565226,1.0
2371,-25.3616685,-49.30156998,1.0
2372,-25.3616685,-49.2974877,1.0
2373,-25.3616685,-49.29340542,1.0
2374,-25.3616685,-49.28932314,1.0
2375,-25.3616685,-49.28524086,1.0
2376,-25.3616685,-49.28115858,1.0
2377,-25.3616685,-49.2770763,1.0
2378,-25.3616685,-49.27299402,1.0
2379,-25.3616685,-49.26891174,1.0
2380,-25.3616685,-49.26482946,1.0
2381,-25.3616685,-49.26074718,1.0
2382,-25.3616685,-49.2566649,1.0
2383,-25.3616685,-49.25258262,1.0
2384,-25.3616685,-49.24850034,1.0
2385,-25.3616685,-49.24441806,1.0
2386,-25.3616685,-49.24033578,1.0
2387,-25.3616685,-49.2362535,1.0
2388,-25.3616685,-49.23217122,1.0
2389,-25.3616685,-49.22808894,1.0
2390,-25.3616685,-49.22400666,1.0
2391,-25.3616685,-49.21992438,1.0
2392,-25.3616685,-49.2158421,1.0
2393,-25.3616685,-49.21175982,1.0
2394,-25.3616685,-49.20767754,1.0
2395,-25.3616685,-49.20359526,1.0
2396,-25.3616685,-49.19951298,1.0
2397,-25.3616685,-49.1954307,1.0
2398,-25.3616685,-49.19134842,1.0
2399,-25.3616685,-49.18726614,1.0
2400,-25.3556955,-49.38729786,1.0
2401,-25.3556955,-49.38321558,1.0
2402,-25.3556955,-49.3791333,1.0
2403,-25.3556955,-49.37505102,1.0
2404,-25.3556955,-49.37096874,1.0
2405,-25.3556955,-49.36688646,1.0
2406,-25.3556955,-49.36280418,1.0
2407,-25.3556955,-49.3587219,1.0
2408,-25.3556955,-49.35463962,1.0
2409,-25.3556955,-49.35055734,1.0
2410,-25.3556955,-49.34647506,1.0
2411,-25.3556955,-49.34239278,1.0
2412,-25.3556955,-49.3383105,1.0
2413,-25.3556955,-49.33422822,1.0
2414,-25.3556955,-49.33014594,1.0
2415,-25.3556955,-49.32606366,1.0
2416,-25.3556955,-49.32198138,1.0
2417,-25.3556955,-49.3178991,1.0
2418,-25.3556955,-49.31381682,1.0
2419,-25.3556955,-49.30973454,1.0
2420,-25.3556955,-49.30565226,1.0
2421,-25.3556955,-49.30156998,1.0
2422,-25.3556955,-49.2974877,1.0
2423,-25.3556955,-49.29340542,1.0
2424,-25.3556955,-49.28932314,1.0
2425,-25.3556955,-49.28524086,1.0
2426,-25.3556955,-49.28115858,1.0
2427,-25.3556955,-49.2770763,1.0
2428,-25.3556955,-49.27299402,1.0
2429,-25.3556955,-49.26891174,1.0
2430,-25.3556955,-49.26482946,1.0
2431,-25.3556955,-49.26074718,1.0
2432,-25.3556955,-49.2566649,1.0
2433,-25.3556955,-49.25258262,1.0
2434,-25.3556955,-49.24850034,1.0
2435,-25.3556955,-49.24441806,1.0
2436,-25.3556955,-49.24033578,1.0
2437,-25.3556955,-49.2362535,1.0
2438,-25.3556955,-49.23217122,1.0
2439,-25.3556955,-49.22808894,1.0
2440,-25.3556955,-49.22400666,1.0
2441,-25.3556955,-49.21992438,1.0
2442,-25.3556955,-49.2158421,1.0
2443,-25.3556955,-49.21175982,1.0
2444,-25.3556955,-49.20767754,1.0
2445,-25.3556955,-49.20359526,1.0
2446,-25.3556955,-49.19951298,1.0
2447,-25.3556955,-49.1954307,1.0
2448,-25.3556955,-49.19134842,1.0
2449,-25.3556955,-49.18726614,1.0
2450,-25.3497225,-49.38729786,1.0
2451,-25.3497225,-49.38321558,1.0
2452,-25.3497225,-49.3791333,1.0
2453,-25.3497225,-49.37505102,1.0
2454,-25.3497225,-49.37096874,1.0
2455,-25.3497225,-49.36688646,1.0
2456,-25.3497225,-49.36280418,1.0
2457,-25.3497225,-49.3587219,1.0
2458,-25.3497225,-49.35463962,1.0
2459,-25.3497225,-49.35055734,1.0
2460,-25.3497225,-49.34647506,1.0
2461,-25.3497225,-49.34239278,1.0
2462,-25.3497225,-49.3383105,1.0
2463,-25.3497225,-49.33422822,1.0
2464,-25.3497225,-49.33014594,1.0
2465,-25.3497225,-49.32606366,1.0
2466,-25.3497225,-49.32198138,1.0
2467,-25.3497225,-49.3178991,1.0
2468,-25.3497225,-49.31381682,1.0
2469,-25.3497225,-49.30973454,1.0
2470,-25.3497225,-49.30565226,1.0
2471,-25.3497225,-49.30156998,1.0
2472,-25.3497225,-49.2974877,1.0
2473,-25.3497225,-49.29340542,1.0
2474,-25.3497225,-49.28932314,1.0
2475,-25.3497225,-49.28524086,1.0
2476,-25.3497225,-49.28115858,1.0
2477,-25.3497225,-49.2770763,1.0
2478,-25.3497225,-49.27299402,1.0
2479,-25.3497225,-49.26891174,1.0
2480,-25.3497225,-49.26482946,1.0
2481,-25.3497225,-49.26074718,1.0
2482,-25.3497225,-49.2566649,1.0
2483,-25.3497225,-49.25258262,1.0
2484,-25.3497225,-49.24850034,1.0
2485,-25.3497225,-49.24441806,1.0
2486,-25.3497225,-49.24033578,1.0
2487,-25.3497225,-49.2362535,1.0
2488,-25.3497225,-49.23217122,1.0
2489,-25.3497225,-49.22808894,1.0
2490,-25.3497225,-49.22400666,1.0
2491,-25.3497225,-49.21992438,1.0
2492,-25.3497225,-49.2158421,1.0
2493,-25.3497225,-49.21175982,1.0
2494,-25.3497225,-49.20767754,1.0
2495,-25.3497225,-49.20359526,1.0
2496,-25.3497225,-49.19951298,1.0
2497,-25.3497225,-49.1954307,1.0
2498,-25.3497225,-49.19134842,1.0
2499,-25.3497225,-49.18726614,1.0
